episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
269,540000,2000,0.0,0.0,0.0,0,0,0,0,0,3624.506034851074,True
270,542000,2000,0.0,0.0,0.0,0,0,0,0,0,3637.918657064438,True
271,544000,2000,0.0,0.0,0.0,0,0,0,0,0,3650.2699539661407,True
272,546000,2000,0.0,0.0,0.0,0,0,0,0,0,3664.114006996155,True
273,548000,2000,0.0,0.0,0.0,0,0,0,0,0,3677.5807569026947,True
274,550000,2000,0.0,0.0,0.0,0,0,0,0,0,3690.94783782959,True
275,552000,2000,0.0,0.0,0.0,0,0,0,0,0,3704.4689610004425,True
276,554000,2000,0.0,0.0,0.0,0,0,0,0,0,3717.9444777965546,True
277,556000,2000,0.0,0.0,0.0,0,0,0,0,0,3730.192446947098,True
278,558000,2000,0.0,0.0,0.0,0,0,0,0,0,3743.732053041458,True
279,560000,2000,0.0,0.0,0.0,0,0,0,0,0,3757.2363801002502,True
280,562000,2000,0.0,0.0,0.0,0,0,0,0,0,3770.649777173996,True
281,564000,2000,0.0,0.0,0.0,0,0,0,0,0,3784.1914570331573,True
282,566000,2000,0.0,0.0,0.0,0,0,0,0,0,3796.4453728199005,True
283,568000,2000,0.0,0.0,0.0,0,0,0,0,0,3809.976224899292,True
284,570000,2000,0.0,0.0,0.0,0,0,0,0,0,3823.6114349365234,True
285,572000,2000,0.0,0.0,0.0,0,0,0,0,0,3837.271582841873,True
286,574000,2000,0.0,0.0,0.0,0,0,0,0,0,3850.8400399684906,True
287,576000,2000,0.0,0.0,0.0,0,0,0,0,0,3863.049700975418,True
288,578000,2000,0.0,0.0,0.0,0,0,0,0,0,3876.890012025833,True
289,580000,2000,0.0,0.0,0.0,0,0,0,0,0,3890.385479927063,True
290,582000,2000,0.0,0.0,0.0,0,0,0,0,0,3903.8039569854736,True
291,584000,2000,0.0,0.0,0.0,0,0,0,0,0,3917.2026040554047,True
292,586000,2000,0.0,0.0,0.0,0,0,0,0,0,3930.5206830501556,True
